RESTAURANT_ID,RESTAURANT_CUISINE,SHOW_RATE_US,RATING,RESTAURANT_LAT,RESTAURANT_LNG,RESTAURANT_CUSTOMER_DISTANCE,RESTAURANT_AREA_NAME,RESTAURANT_NAME,RESTAURANT_ADDRESS,RESTAURANT_CITY_NAME,STATE
64682,[""Italian""],TRUE,0,28.67494680000000000000,77.44418629999996000000,4,Raj Nagar,Yours Pizza,"RKC6, Pintu Tyagi Marg, Raj Nagar, Ghaziabad",Noida,Uttar Pradesh
64682,[""Italian""],TRUE,4,28.67494680000000000000,77.44418629999996000000,4,Raj Nagar,Yours Pizza,"RKC6, Pintu Tyagi Marg, Raj Nagar, Ghaziabad",Noida,Uttar Pradesh
190387,"[""North Indian"",""Punjabi""]",TRUE,0,28.67484800000000000000,77.44056049999995000000,4,Raj Nagar,Vaishno Amritsari Naan ( Satish Dhaba ),"Plot No-12,O.P Tower, Raj Nagar District Centre (R.D.C), Raj Nagar,Ghaziabad, UP",Noida,Uttar Pradesh
64682,[""Italian""],TRUE,0,28.67494680000000000000,77.44418629999996000000,4,Raj Nagar,Yours Pizza,"RKC6, Pintu Tyagi Marg, Raj Nagar, Ghaziabad",Noida,Uttar Pradesh
64682,[""Italian""],TRUE,0,28.67494680000000000000,77.44418629999996000000,5,Raj Nagar,Yours Pizza,"RKC6, Pintu Tyagi Marg, Raj Nagar, Ghaziabad",Noida,Uttar Pradesh
60641,"[""North Indian"",""South Indian"",""Chinese"",""Bakery""]",FALSE,0,28.69697420000000000000,77.42909009999994000000,2,Raj Nagar,Hira Sweets,"Style VVIP, Raj Nagar, Ghaziabad",Noida,Uttar Pradesh
74879,"[""North Indian"",""Mughlai""]",TRUE,1,28.68417670000000000000,77.45295669999996000000,4,Sanjay Nagar,Nawab's Garam Masala,"2K9, Raj Nagar, Ghaziabad, Uttar Pradesh 201002",Noida,Uttar Pradesh
212378,"[""North Indian"",""Tandoor"",""Chinese"",""Indian"",""Snacks"",""Desserts"",""Beverages"",""South Indian""]",TRUE,0,28.67382300000000000000,77.44500900000000000000,4,Raj Nagar,Annapurna Bhojnalya," 175, RDC , Raj nagar ,Near Power house yellow gate, Raj nagar, Noida",Noida,Uttar Pradesh
208103,[""Indian""],TRUE,0,28.69929000000000000000,77.42552000000000000000,3,Raj Nagar Extension,Maa Vaishno Shudh Shakahari Bhojnalay,"khashra No. 1102,Shop No. 2, Near charms Calstle, oop Police choki Rajnagar Extension Ghaziabad (U.P.) 201017 ",Noida,Uttar Pradesh
208103,[""Indian""],TRUE,5,28.69929000000000000000,77.42552000000000000000,3,Raj Nagar Extension,Maa Vaishno Shudh Shakahari Bhojnalay,"khashra No. 1102,Shop No. 2, Near charms Calstle, oop Police choki Rajnagar Extension Ghaziabad (U.P.) 201017 ",Noida,Uttar Pradesh
208103,[""Indian""],TRUE,2,28.69929000000000000000,77.42552000000000000000,3,Raj Nagar Extension,Maa Vaishno Shudh Shakahari Bhojnalay,"khashra No. 1102,Shop No. 2, Near charms Calstle, oop Police choki Rajnagar Extension Ghaziabad (U.P.) 201017 ",Noida,Uttar Pradesh
116198,"[""North Indian"",""South Indian"",""Sweets""]",TRUE,4,28.67383960000000000000,77.44080290000000000000,4,Raj Nagar,Nathu's Sweets,"GC- 08, Ground Floor, Dubai Mall, RDC, Raj Nagar, Ghaziabad",Noida,Uttar Pradesh
416439,"[""Biryani"",""Hyderabadi"",""Lucknowi"",""Kebabs""]",TRUE,0,28.67439921333528500000,77.43999062160736000000,4,Raj Nagar,Biryani by Kilo,"D-25, Raj Nagar District Center, First Floor, Opposite Gaur Mall, Raj Nagar Ghaziabad 201002",Noida,Uttar Pradesh
208103,[""Indian""],TRUE,3,28.69929000000000000000,77.42552000000000000000,3,Raj Nagar Extension,Maa Vaishno Shudh Shakahari Bhojnalay,"khashra No. 1102,Shop No. 2, Near charms Calstle, oop Police choki Rajnagar Extension Ghaziabad (U.P.) 201017 ",Noida,Uttar Pradesh
347593,[""Indian""],TRUE,3,28.70264500000000000000,77.43014400000000000000,2,Raj Nagar Extension,Rasoi Junction,"PLOT NUMBER- 1128 B, KW SHRISHTI SOCIETY CHOWRAYA, RAJ NAGAR EXTENSION GHAZIABAD 201017, Raj Nagar, Ghaziabad Nagar Nigam Zone-14, Ghaziabad, Uttar Pradesh-201017",Noida,Uttar Pradesh
208103,[""Indian""],TRUE,4,28.69929000000000000000,77.42552000000000000000,3,Raj Nagar Extension,Maa Vaishno Shudh Shakahari Bhojnalay,"khashra No. 1102,Shop No. 2, Near charms Calstle, oop Police choki Rajnagar Extension Ghaziabad (U.P.) 201017 ",Noida,Uttar Pradesh
208103,[""Indian""],TRUE,5,28.69929000000000000000,77.42552000000000000000,3,Raj Nagar Extension,Maa Vaishno Shudh Shakahari Bhojnalay,"khashra No. 1102,Shop No. 2, Near charms Calstle, oop Police choki Rajnagar Extension Ghaziabad (U.P.) 201017 ",Noida,Uttar Pradesh
347593,[""Indian""],TRUE,5,28.70264500000000000000,77.43014400000000000000,2,Raj Nagar Extension,Rasoi Junction,"PLOT NUMBER- 1128 B, KW SHRISHTI SOCIETY CHOWRAYA, RAJ NAGAR EXTENSION GHAZIABAD 201017, Raj Nagar, Ghaziabad Nagar Nigam Zone-14, Ghaziabad, Uttar Pradesh-201017",Noida,Uttar Pradesh
116198,"[""North Indian"",""South Indian"",""Sweets""]",TRUE,0,28.67383960000000000000,77.44080290000000000000,4,Raj Nagar,Nathu's Sweets,"GC- 08, Ground Floor, Dubai Mall, RDC, Raj Nagar, Ghaziabad",Noida,Uttar Pradesh
57276,"[""American"",""Fast Food""]",TRUE,0,28.67453100000000000000,77.44033300000001000000,4,Raj Nagar,Burger King,"Unit No D31, Raj Nagar, District Center, Ghaziabad, Ghaziabad Nagar Nigam Zone Kavi Nagar, Ghaziabad 201001",Noida,Uttar Pradesh
57276,"[""American"",""Fast Food""]",TRUE,0,28.67453100000000000000,77.44033300000001000000,4,Raj Nagar,Burger King,"Unit No D31, Raj Nagar, District Center, Ghaziabad, Ghaziabad Nagar Nigam Zone Kavi Nagar, Ghaziabad 201001",Noida,Uttar Pradesh
73262,"[""North Indian"",""Chinese"",""Tandoor"",""Biryani""]",FALSE,0,28.69722200000000000000,77.42863039999997000000,2,Raj Nagar,Tandoori Chaska,"F-112, Vvip style mall, Raj Nagar extension",Noida,Uttar Pradesh
311388,"[""Snacks"",""Fast Food"",""Desserts"",""Beverages""]",TRUE,0,28.67432780000000000000,77.43954650000000000000,4,Raj Nagar,Burger Singh (Big Punjabi Burgers),"Building No-j-2, First Floor, R.d.c Raj Nagar Ghaziabad, Ghaziabad Nagar Nigam Zone-14, Ghaziabad (Uttar Pradesh)",Noida,Uttar Pradesh
311388,"[""Snacks"",""Fast Food"",""Desserts"",""Beverages""]",TRUE,0,28.67432780000000000000,77.43954650000000000000,4,Raj Nagar,Burger Singh (Big Punjabi Burgers),"Building No-j-2, First Floor, R.d.c Raj Nagar Ghaziabad, Ghaziabad Nagar Nigam Zone-14, Ghaziabad (Uttar Pradesh)",Noida,Uttar Pradesh
372375,"[""Desserts"",""Ice Cream""]",FALSE,,18.64696400000000000000,73.84788700000000000000,4,Bhosari,Baskin Robbins,"Shop no 15,16, Jai Ganesh samrajya, Bhosari",Pune,Maharashtra
263671,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,18.64712870000000000000,73.84803030000000000000,4,Bhosari,Pure Veg Meals by Lunchbox,"SHOP NO 15, H WING SUEVE NO 112/1/2, ,JAYGANESH SAMRAJYA,,.,NEAR INDRAYANI NAGAR, BHOSARI ,PUNE",Pune,Maharashtra
263671,"[""North Indian"",""Desserts"",""Biryani""]",TRUE,0,18.64712870000000000000,73.84803030000000000000,4,Bhosari,Pure Veg Meals by Lunchbox,"SHOP NO 15, H WING SUEVE NO 112/1/2, ,JAYGANESH SAMRAJYA,,.,NEAR INDRAYANI NAGAR, BHOSARI ,PUNE",Pune,Maharashtra
399846,"[""Pizzas"",""Fast Food"",""Beverages""]",TRUE,0,18.67141500000000000000,73.89146000000000000000,3,Alandi,Bombay sandwich,"Vishweshwar Nagar, Alandi, Maharashtra 412105, India",Pune,Maharashtra
57622,"[""North Indian"",""Chinese""]",TRUE,0,18.64446020000000000000,73.84558400000003000000,5,Bhosari,Farmers Kitchen,"Spine Road, Moshi, Bhosari, Pune",Pune,Maharashtra
293996,[""South Indian""],TRUE,1,18.64928900000000000000,73.85018400000000000000,4,Moshi,DAKSHIN TADKA,"Dakshin tadka Plot No.286, sector No.4 Near Janata Sahakari Bank Ltd Moshi pradhikarn. Pune , 412105",Pune,Maharashtra
57622,"[""North Indian"",""Chinese""]",TRUE,0,18.64446020000000000000,73.84558400000003000000,5,Bhosari,Farmers Kitchen,"Spine Road, Moshi, Bhosari, Pune",Pune,Maharashtra
230735,"[""Maharashtrian"",""North Indian""]",TRUE,0,18.68998590000000000000,73.89144099999999000000,5,Alandi,Hotel Vedanti,Kelgaon hanumantwadi devachi  khed pune rural 412105,Pune,Maharashtra
32255,"[""North Indian"",""Chinese"",""Street Food""]",TRUE,0,18.65046700000000000000,73.83920599999999000000,5,Bhosari,Hotel Gurukrupa,"Shop 59/60, Spine City Mall, A Wing Ground Floor, Spine Road, Bhosari, Pune",Pune,Maharashtra
176372,"[""Snacks"",""Fast Food""]",TRUE,0,18.67197800000000000000,73.88993900000003000000,3,Alandi,Cafe durga,"Dehu Phata, Near MIT College, Charholi BU TQ.Haveli Dist.Pune 412105, Haveli- North of Mutha River, Pune PMC & Rural (Maharashtra), - 412105",Pune,Maharashtra
32215,[""Fast Food""],FALSE,,18.63743010000000000000,73.84481230000000000000,6,Bhosari,Ganesh Bhel,"Radhakarishna Complex, Indrayani Nagar, Bhosari, Pune",Pune,Maharashtra
32215,[""Fast Food""],TRUE,0,18.63743010000000000000,73.84481230000000000000,6,Bhosari,Ganesh Bhel,"Radhakarishna Complex, Indrayani Nagar, Bhosari, Pune",Pune,Maharashtra
32255,"[""North Indian"",""Chinese"",""Street Food""]",TRUE,0,18.65046700000000000000,73.83920599999999000000,5,Bhosari,Hotel Gurukrupa,"Shop 59/60, Spine City Mall, A Wing Ground Floor, Spine Road, Bhosari, Pune",Pune,Maharashtra
124408,"[""North Indian"",""Chinese""]",TRUE,0,18.67768510000000000000,73.89648560000000000000,4,Alandi,New Murli,"67, Mauli Chaya, Near Dyaneshwar Temple, Alandi, Off Dhanori, Pune",Pune,Maharashtra
57622,"[""North Indian"",""Chinese""]",TRUE,0,18.64446020000000000000,73.84558400000003000000,5,Bhosari,Farmers Kitchen,"Spine Road, Moshi, Bhosari, Pune",Pune,Maharashtra
32215,[""Fast Food""],TRUE,0,18.63707200000000000000,73.84477600000002000000,5,Bhosari,Ganesh Bhel,"Radhakarishna Complex, Indrayani Nagar, Bhosari, Pune",Pune,Maharashtra
32215,[""Fast Food""],TRUE,0,18.63707200000000000000,73.84477600000002000000,5,Bhosari,Ganesh Bhel,"Radhakarishna Complex, Indrayani Nagar, Bhosari, Pune",Pune,Maharashtra
158774,[""Fast Food""],TRUE,5,18.67192800000000000000,73.89073099999996000000,3,PCMC,Sudama Bhel,"G No 123 9, Alnadi Dehuphata, Near MIT College, Moshi Road, Pune",Pune,Maharashtra
166460,[""Chinese""],TRUE,3,18.67266200000000000000,73.88955599999997000000,3,Alandi,Cafe Rockstar,"Near MIT College, Dehu Alandi Road, Bhosari, Pune.",Pune,Maharashtra
121119,[""Fast Food""],TRUE,4,18.67259100000000000000,73.88958300000002000000,3,Dehu Road,Mr. Fries.,"Alandi Devachi, Dehu Phata, Near MIT College, Tapkirnagar, Opposite Gajanan Maharaj Mandir, Pimpri, Pune",Pune,Maharashtra
57622,"[""North Indian"",""Chinese""]",FALSE,0,18.64456200000000000000,73.84587099999999000000,4,Bhosari,Farmers Kitchen,"Spine Road, Moshi, Bhosari, Pune",Pune,Maharashtra
82772,[""Fast Food""],FALSE,,18.65028000000000000000,73.83963500000004000000,5,Bhosari,The Wadapav Cafe,"Privia Square Nx ,Shop no. 2 ,Spine City Chowk ,Opp Rasrang and Carnivals Cinemas, Bhosari Pradhikaran Pune.",Pune,Maharashtra
57622,"[""North Indian"",""Chinese""]",FALSE,0,18.64456200000000000000,73.84587099999999000000,4,Bhosari,Farmers Kitchen,"Spine Road, Moshi, Bhosari, Pune",Pune,Maharashtra
32215,[""Fast Food""],FALSE,0,18.63707200000000000000,73.84477600000002000000,5,Bhosari,Ganesh Bhel,"Radhakarishna Complex, Indrayani Nagar, Bhosari, Pune",Pune,Maharashtra
57622,"[""North Indian"",""Chinese""]",FALSE,0,18.64456200000000000000,73.84587099999999000000,4,Bhosari,Farmers Kitchen,"Spine Road, Moshi, Bhosari, Pune",Pune,Maharashtra
57622,"[""North Indian"",""Chinese""]",FALSE,0,18.64456200000000000000,73.84587099999999000000,4,Bhosari,Farmers Kitchen,"Spine Road, Moshi, Bhosari, Pune",Pune,Maharashtra
57622,"[""North Indian"",""Chinese""]",FALSE,0,18.64456200000000000000,73.84587099999999000000,4,Bhosari,Farmers Kitchen,"Spine Road, Moshi, Bhosari, Pune",Pune,Maharashtra
57622,"[""North Indian"",""Chinese""]",FALSE,0,18.64456200000000000000,73.84587099999999000000,4,Bhosari,Farmers Kitchen,"Spine Road, Moshi, Bhosari, Pune",Pune,Maharashtra
32255,"[""North Indian"",""Chinese"",""Street Food""]",FALSE,0,18.65046700000000000000,73.83920599999999000000,5,Bhosari,Hotel Gurukrupa,"Shop 59/60, Spine City Mall, A Wing Ground Floor, Spine Road, Bhosari, Pune",Pune,Maharashtra
32215,[""Fast Food""],FALSE,0,18.63707200000000000000,73.84477600000002000000,5,Bhosari,Ganesh Bhel,"Radhakarishna Complex, Indrayani Nagar, Bhosari, Pune",Pune,Maharashtra
53033,"[""Italian"",""Pizzas""]",FALSE,0,18.65053900000000000000,73.83931899999993000000,5,Bhosari,Neo Politan Pizza,"Shop 25,26, Spine City Mall, Pradhikaran Moshi, Bhosari, Pune",Pune,Maharashtra
46580,[""Fast Food""],FALSE,0,18.62440943301583000000,73.85640352964401000000,5,Bhosari,Cafe 9,"Jai Maharashtra Chowk, Near Navami Hotel, Alandi Road, Bhosari, Pune",Pune,Maharashtra
5622,"[""Fast Food"",""Healthy Food"",""Salads"",""Snacks"",""Desserts"",""Beverages""]",FALSE,0,18.50721500000000000000,73.80375100000003000000,1,Kothrud,Subway,"Chintamani Apartments, Opposite Sahyadari International School, Paud Road, Kothrud, Pune",Pune,Maharashtra
82759,[""Maharashtrian""],TRUE,0,18.63738700000000000000,73.84554100000003000000,6,Bhosari,Jadhavanche Thalipeeth,"Sector no. 1 ellora shoppee complex, shop no. B - 23, near tirupati balaji chowk, Indrayani Nagar, Bhosari.",Pune,Maharashtra
82759,[""Maharashtrian""],TRUE,0,18.63738700000000000000,73.84554100000003000000,5,Bhosari,Jadhavanche Thalipeeth,"Sector no. 1 ellora shoppee complex, shop no. B - 23, near tirupati balaji chowk, Indrayani Nagar, Bhosari.",Pune,Maharashtra
103674,"[""Fast Food"",""Street Food""]",TRUE,1,18.65056600000000000000,73.84993800000007000000,4,Bhosari,Khau Katta,"Rama Height, Moshi Pradhikaran, Behind Kendriya Vihar Bus Stop, Pune Nashik Road, Bhosari, Pune",Pune,Maharashtra
82759,[""Maharashtrian""],TRUE,0,18.63738700000000000000,73.84554100000003000000,5,Bhosari,Jadhavanche Thalipeeth,"Sector no. 1 ellora shoppee complex, shop no. B - 23, near tirupati balaji chowk, Indrayani Nagar, Bhosari.",Pune,Maharashtra
103674,"[""Fast Food"",""Street Food""]",TRUE,0,18.65056600000000000000,73.84993800000007000000,4,Bhosari,Khau Katta,"Rama Height, Moshi Pradhikaran, Behind Kendriya Vihar Bus Stop, Pune Nashik Road, Bhosari, Pune",Pune,Maharashtra
103674,"[""Fast Food"",""Street Food""]",TRUE,0,18.65056600000000000000,73.84993800000007000000,4,Bhosari,Khau Katta,"Rama Height, Moshi Pradhikaran, Behind Kendriya Vihar Bus Stop, Pune Nashik Road, Bhosari, Pune",Pune,Maharashtra
82759,[""Maharashtrian""],TRUE,0,18.63738700000000000000,73.84554100000003000000,5,Bhosari,Jadhavanche Thalipeeth,"Sector no. 1 ellora shoppee complex, shop no. B - 23, near tirupati balaji chowk, Indrayani Nagar, Bhosari.",Pune,Maharashtra
82759,[""Maharashtrian""],TRUE,4,18.63738700000000000000,73.84554100000003000000,5,Bhosari,Jadhavanche Thalipeeth,"Sector no. 1 ellora shoppee complex, shop no. B - 23, near tirupati balaji chowk, Indrayani Nagar, Bhosari.",Pune,Maharashtra
82759,[""Maharashtrian""],TRUE,0,18.63738700000000000000,73.84554100000003000000,5,Bhosari,Jadhavanche Thalipeeth,"Sector no. 1 ellora shoppee complex, shop no. B - 23, near tirupati balaji chowk, Indrayani Nagar, Bhosari.",Pune,Maharashtra
82759,[""Maharashtrian""],FALSE,0,18.63738700000000000000,73.84554100000003000000,5,Bhosari,Jadhavanche Thalipeeth,"Sector no. 1 ellora shoppee complex, shop no. B - 23, near tirupati balaji chowk, Indrayani Nagar, Bhosari.",Pune,Maharashtra
82759,[""Maharashtrian""],FALSE,0,18.63738700000000000000,73.84554100000003000000,5,Bhosari,Jadhavanche Thalipeeth,"Sector no. 1 ellora shoppee complex, shop no. B - 23, near tirupati balaji chowk, Indrayani Nagar, Bhosari.",Pune,Maharashtra
48717,[""Fast Food""],FALSE,0,18.63324850000000000000,73.87440070000000000000,4,Dighi,Pragati Snacks,"Magzine Chowk, Dighi Road, Bhosari",Pune,Maharashtra
103674,"[""Fast Food"",""Street Food""]",TRUE,0,18.65029300000000000000,73.84994920000000000000,4,Moshi,Khau Katta,"Rama Height, Moshi Pradhikaran, Behind Kendriya Vihar Bus Stop, Pune Nashik Road, Bhosari, Pune",Pune,Maharashtra
398182,"[""Biryani"",""Indian""]",TRUE,0,18.65036173080073200000,73.85065727034763000000,4,Bhosari,Bismilla Biryani House,"GATE NO.452/1/1,NEAR WAKHAR MAHAMANDAL,TAPKIR NAGAR,MOSHI , PUNE PCMC ward No-27, Pune PCMC, Maharashtra-412105",Pune,Maharashtra
62973,"[""North Indian"",""Chinese"",""Desserts"",""Biryani""]",TRUE,0,18.64712870000000000000,73.84803030000000000000,4,Bhosari,LunchBox,"SHOP NO 15, H WING SUEVE NO 112 1 2, ,JAYGANESH SAMRAJYA,,.,NEAR INDRAYANI NAGAR, BHOSARI ,PUNE",Pune,Maharashtra
50070,"[""North Indian"",""Chinese""]",TRUE,0,18.61920600000000000000,73.87444099999993000000,5,Bhosari,Mrunal Pure Veg,"Pune0Alandi Road, Parande Nagar, Dighi, Off Dhanori, Pune",Pune,Maharashtra
62973,"[""North Indian"",""Chinese"",""Desserts"",""Biryani""]",TRUE,0,18.64712870000000000000,73.84803030000000000000,4,Bhosari,LunchBox,"SHOP NO 15, H WING SUEVE NO 112 1 2, ,JAYGANESH SAMRAJYA,,.,NEAR INDRAYANI NAGAR, BHOSARI ,PUNE",Pune,Maharashtra
62973,"[""North Indian"",""Chinese"",""Desserts"",""Biryani""]",TRUE,0,18.64712870000000000000,73.84803030000000000000,4,Bhosari,LunchBox,"SHOP NO 15, H WING SUEVE NO 112 1 2, ,JAYGANESH SAMRAJYA,,.,NEAR INDRAYANI NAGAR, BHOSARI ,PUNE",Pune,Maharashtra
62973,"[""North Indian"",""Chinese"",""Desserts"",""Biryani""]",TRUE,0,18.64712870000000000000,73.84803030000000000000,4,Bhosari,LunchBox,"SHOP NO 15, H WING SUEVE NO 112 1 2, ,JAYGANESH SAMRAJYA,,.,NEAR INDRAYANI NAGAR, BHOSARI ,PUNE",Pune,Maharashtra
191319,"[""Biryani"",""Mughlai"",""Indian""]",TRUE,5,18.64704080000000000000,73.84791480000000000000,4,Bhosari,The Biryani Life,"SHOP NO 15, H WING SUEVE NO 112/1/2, ,JAYGANESH SAMRAJYA,,.,NEAR INDRAYANI NAGAR, BHOSARI ,PUNE",Pune,Maharashtra
62973,"[""North Indian"",""Chinese"",""Desserts"",""Biryani""]",TRUE,0,18.64712870000000000000,73.84803030000000000000,4,Bhosari,LunchBox,"SHOP NO 15, H WING SUEVE NO 112 1 2, ,JAYGANESH SAMRAJYA,,.,NEAR INDRAYANI NAGAR, BHOSARI ,PUNE",Pune,Maharashtra
191319,"[""Biryani"",""Mughlai"",""Indian""]",TRUE,0,18.64704080000000000000,73.84791480000000000000,4,Bhosari,The Biryani Life,"SHOP NO 15, H WING SUEVE NO 112/1/2, ,JAYGANESH SAMRAJYA,,.,NEAR INDRAYANI NAGAR, BHOSARI ,PUNE",Pune,Maharashtra
139354,"[""North Indian"",""Chinese"",""South Indian""]",TRUE,0,18.67259000000000000000,73.89278999999999000000,3,Alandi,Celebration Veg Resto,"Opposite New S.T. Stand, Dehuphata, Pune-Alandi Road, Alandi Devachi, Off Bhosari, Pune",Pune,Maharashtra
164978,[""Maharashtrian""],TRUE,0,18.67719370000000000000,73.89706710000000000000,4,Alandi,Ramesh Dining Hall,"2102 , Mahadwar chowk opp. Sant Dnyaneshwar Maharaj Mandir, Alandi Devachi, Alandi, Maharashtra 412105",Pune,Maharashtra
82759,[""Maharashtrian""],TRUE,0,18.63738700000000000000,73.84554100000003000000,6,Bhosari,Jadhavanche Thalipeeth,"Sector no. 1 ellora shoppee complex, shop no. B - 23, near tirupati balaji chowk, Indrayani Nagar, Bhosari.",Pune,Maharashtra
164978,[""Maharashtrian""],TRUE,0,18.67726700000000000000,73.89701900000000000000,4,Alandi,Ramesh Dining Hall,"2102 , Mahadwar chowk opp. Sant Dnyaneshwar Maharaj Mandir, Alandi Devachi, Alandi, Maharashtra 412105",Pune,Maharashtra
32141,"[""North Indian"",""South Indian"",""Chinese"",""Fast Food""]",TRUE,0,18.63184229561062800000,73.85037828236818000000,7,Bhosari,Shiv Sagar Pure Veg,"Near Prateek Hotel, Pune-Nasik Highway, Bhosari, Pune",Pune,Maharashtra
82759,[""Maharashtrian""],TRUE,0,18.63738700000000000000,73.84554100000003000000,6,Bhosari,Jadhavanche Thalipeeth,"Sector no. 1 ellora shoppee complex, shop no. B - 23, near tirupati balaji chowk, Indrayani Nagar, Bhosari.",Pune,Maharashtra
16549,"[""North Indian"",""Punjabi"",""Chinese"",""Combo"",""Thalis"",""Beverages"",""Desserts""]",TRUE,0,18.56436500000000000000,73.77778500000000000000,8,Baner,Chaitanya Paranthas,"Near Padmavati Furnishing and Mattress, Shop .no.3 Savtamali Nivas, Veerbhadra Nagar Rd, Baner, Pune, Maharashtra 411045",Pune,Maharashtra
217027,[""Pizzas""],TRUE,5,18.51229600000000000000,73.77114699999993000000,0,Bavdhan,Domino's Pizza,"Unit No. 101 , Sunwinds, C Wing,Sr. No. 51 /3 & 4, Bavdhan Khurd,Opposite LMD CNG Pump, Near Toyota Showroom,Mumbai  Bangalore Highway, Pune  411021.",Pune,Maharashtra
189430,"[""Biryani"",""Mughlai"",""Indian""]",TRUE,0,18.52034760000000000000,73.77785460000000000000,2,Bavdhan,The Biryani Life,"Navkar Avenue, Shop No 19 and 20, A2 Building,Near DSK Ranwara, Bavdhan, Pune",Pune,Maharashtra
51007,[""North Indian""],FALSE,,18.46493800000000000000,73.78208900000004000000,1,Warje,Rau,"5,Meghsparsh Building, Near Navbharat High School, Opposite MSEB Office, Shivane, Pune",Pune,Maharashtra
403381,[""Pizzas""],FALSE,,18.66423700000000000000,73.88826900000000000000,0,Alandi,Domino's Pizza,"Ground Floor, Showroom No. 2 & 3, Sri Nandadeep building wing no. B, village Chovisawadi, Tal. Haveli, Alandi Vishrantwadi Road, Opp PWD Rest house",Pune,Maharashtra
238030,[""Pizzas""],TRUE,0,20.34350000000000000000,85.80860000000007000000,0,Infocity Road,Domino's Pizza,"Shop No. 3, Ground Floor, Infocity Square, Revenue Plot No. 2 (P) & Khata No. 474/1607, IDCO Plot No. 36/A, Ward No.2, Mouza- Patia, Chandaka Industrial Estate",Bhubaneswar,Odisha
